,name,critic_score,critic_count,user_score,user_count
8982,Borderlands: The Handsome Collection,80.0,11.0,7.8,119.0
8986,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",68.0,36.0,8.4,17.0
8987,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",68.0,36.0,8.4,17.0
8988,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",68.0,36.0,8.4,17.0
8989,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",68.0,36.0,8.4,17.0
8990,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",68.0,36.0,8.4,17.0
8991,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",68.0,36.0,8.4,17.0
8993,Star Wars The Clone Wars: Republic Heroes,43.0,22.0,5.3,16.0
8994,Star Wars The Clone Wars: Republic Heroes,43.0,22.0,5.3,16.0
8995,Star Wars The Clone Wars: Republic Heroes,43.0,22.0,5.3,16.0
8996,Star Wars The Clone Wars: Republic Heroes,43.0,22.0,5.3,16.0
8997,NCAA Football 2004,88.0,13.0,8.8,19.0
8998,NCAA Football 2004,88.0,13.0,8.8,19.0
8999,NCAA Football 2004,88.0,13.0,8.8,19.0
9000,Bionicle,51.0,7.0,3.6,16.0
9001,Bionicle,51.0,7.0,3.6,16.0
9004,Naruto Shippuden: Ultimate Ninja Storm Revolution,73.0,26.0,7.5,100.0
9005,Naruto Shippuden: Ultimate Ninja Storm Revolution,73.0,26.0,7.5,100.0
9006,Naughty Bear,43.0,31.0,5.5,49.0
9007,Naughty Bear,43.0,31.0,5.5,49.0
9009,Deadpool,62.0,49.0,7.4,368.0
9010,Deadpool,62.0,49.0,7.4,368.0
9011,Deadpool,62.0,49.0,7.4,368.0
9012,Deadpool,62.0,49.0,7.4,368.0
9014,MLB 14: The Show,81.0,26.0,6.8,79.0
9015,MLB 14: The Show,81.0,26.0,6.8,79.0
9016,Devil May Cry HD Collection,77.0,32.0,8.4,93.0
9017,Devil May Cry HD Collection,77.0,32.0,8.4,93.0
9018,Devil May Cry HD Collection,77.0,32.0,8.4,93.0
9019,Devil May Cry HD Collection,77.0,32.0,8.4,93.0
9020,Hyperdimension Neptunia,45.0,31.0,7,148.0
9021,TimeSplitters,81.0,23.0,8,40.0
9025,Mega Man Zero 2,81.0,17.0,8.6,18.0
9028,Payday 2,74.0,12.0,6.2,181.0
9029,Payday 2,74.0,12.0,6.2,181.0
9030,Payday 2,74.0,12.0,6.2,181.0
9031,Payday 2,74.0,12.0,6.2,181.0
9037,Ghostbusters: The Video Game,64.0,9.0,8.7,6.0
9038,Ghostbusters: The Video Game,64.0,9.0,8.7,6.0
9039,Ghostbusters: The Video Game,64.0,9.0,8.7,6.0
9040,Ghostbusters: The Video Game,64.0,9.0,8.7,6.0
9041,Ghostbusters: The Video Game,64.0,9.0,8.7,6.0
9042,Ghostbusters: The Video Game,64.0,9.0,8.7,6.0
9043,Ghostbusters: The Video Game,64.0,9.0,8.7,6.0
9047,EyeToy: AntiGrav,71.0,38.0,7.8,5.0
9049,EverQuest Online Adventures,74.0,22.0,8.2,33.0
9053,Just Dance 4,77.0,5.0,7.1,29.0
9054,Just Dance 4,77.0,5.0,7.1,29.0
9055,Just Dance 4,77.0,5.0,7.1,29.0
9056,Mobile Suit Gundam: Zeonic Front,71.0,12.0,8.8,23.0
9060,Castlevania: Dawn of Sorrow,89.0,52.0,8.5,171.0
9061,Max Payne 3,87.0,30.0,7.6,2202.0
9062,Max Payne 3,87.0,30.0,7.6,2202.0
9063,Max Payne 3,87.0,30.0,7.6,2202.0
9065,Tales of the World: Radiant Mythology,66.0,27.0,7.8,25.0
9067,Alpha Protocol,64.0,49.0,6.9,117.0
9068,Alpha Protocol,64.0,49.0,6.9,117.0
9069,Alpha Protocol,64.0,49.0,6.9,117.0
9075,Rayman Legends,90.0,35.0,8.2,217.0
9076,Rayman Legends,90.0,35.0,8.2,217.0
9077,Rayman Legends,90.0,35.0,8.2,217.0
9078,Rayman Legends,90.0,35.0,8.2,217.0
9079,Rayman Legends,90.0,35.0,8.2,217.0
9080,Madden NFL 2003,92.0,13.0,8.5,17.0
9081,Madden NFL 2003,92.0,13.0,8.5,17.0
9082,Madden NFL 2003,92.0,13.0,8.5,17.0
9083,Madden NFL 2003,92.0,13.0,8.5,17.0
9088,Disney Sing It,53.0,10.0,5.2,6.0
9089,Disney Sing It,53.0,10.0,5.2,6.0
9091,Microsoft Flight Simulator X,80.0,28.0,7.6,95.0
9095,Crash: Mind Over Mutant,70.0,13.0,6.6,16.0
9096,Crash: Mind Over Mutant,70.0,13.0,6.6,16.0
9097,Crash: Mind Over Mutant,70.0,13.0,6.6,16.0
9098,Crash: Mind Over Mutant,70.0,13.0,6.6,16.0
9102,NBA Street,88.0,15.0,8.6,7.0
9103,NBA Street,88.0,15.0,8.6,7.0
9105,2014 FIFA World Cup Brazil,74.0,29.0,4.4,93.0
9106,2014 FIFA World Cup Brazil,74.0,29.0,4.4,93.0
9107,The Legend of Spyro: The Eternal Night,54.0,18.0,5.4,28.0
9108,The Legend of Spyro: The Eternal Night,54.0,18.0,5.4,28.0
9109,Atelier Totori: The Adventurer of Arland,74.0,19.0,6.7,109.0
9110,Mega Man Battle Network,79.0,10.0,8.9,24.0
9111,Juiced: Eliminator,65.0,24.0,8.2,6.0
9112,25 to Life,39.0,23.0,4.9,46.0
9113,25 to Life,39.0,23.0,4.9,46.0
9114,25 to Life,39.0,23.0,4.9,46.0
9115,NHL 2K6,81.0,28.0,5.8,18.0
9116,NHL 2K6,81.0,28.0,5.8,18.0
9117,NHL 2K6,81.0,28.0,5.8,18.0
9118,Medal of Honor: Rising Sun,68.0,24.0,6.4,13.0
9119,The Sims,84.0,17.0,6.9,20.0
9120,The Sims,84.0,17.0,6.9,20.0
9121,The Sims,84.0,17.0,6.9,20.0
9122,The Sims,84.0,17.0,6.9,20.0
9123,Dog's Life,64.0,19.0,3.1,157.0
9128,Tony Hawk's American Wasteland,76.0,26.0,7.7,15.0
9129,Tony Hawk's American Wasteland,76.0,26.0,7.7,15.0
9130,Tony Hawk's American Wasteland,76.0,26.0,7.7,15.0
9131,Tony Hawk's American Wasteland,76.0,26.0,7.7,15.0
9132,Tony Hawk's American Wasteland,76.0,26.0,7.7,15.0
9142,Colony Wars,91.0,12.0,7.8,12.0
9143,All-Star Baseball 2004,78.0,19.0,7.5,11.0
9144,All-Star Baseball 2004,78.0,19.0,7.5,11.0
9145,All-Star Baseball 2004,78.0,19.0,7.5,11.0
9149,NASCAR Thunder 2002,69.0,8.0,6.9,10.0
9150,NASCAR Thunder 2002,69.0,8.0,6.9,10.0
9151,NASCAR Thunder 2002,69.0,8.0,6.9,10.0
9152,Batman: Arkham Origins Blackgate,61.0,38.0,6.8,106.0
9153,Batman: Arkham Origins Blackgate,61.0,38.0,6.8,106.0
9154,Zone of the Enders HD Collection,73.0,27.0,8,42.0
9155,Zone of the Enders HD Collection,73.0,27.0,8,42.0
9157,2010 FIFA World Cup South Africa,70.0,19.0,6.7,11.0
9158,2010 FIFA World Cup South Africa,70.0,19.0,6.7,11.0
9159,2010 FIFA World Cup South Africa,70.0,19.0,6.7,11.0
9160,2010 FIFA World Cup South Africa,70.0,19.0,6.7,11.0
9161,ESPN NHL 2K5,88.0,32.0,8.5,14.0
9162,ESPN NHL 2K5,88.0,32.0,8.5,14.0
9166,Superman: Shadow of Apokolips,64.0,22.0,7.2,9.0
9167,Superman: Shadow of Apokolips,64.0,22.0,7.2,9.0
9168,Trials Fusion,79.0,51.0,7.2,244.0
9169,Trials Fusion,79.0,51.0,7.2,244.0
9170,Trials Fusion,79.0,51.0,7.2,244.0
9172,NASCAR Kart Racing,70.0,12.0,8.1,9.0
9174,Guitar Hero: Smash Hits,71.0,56.0,5.9,18.0
9175,Guitar Hero: Smash Hits,71.0,56.0,5.9,18.0
9176,Guitar Hero: Smash Hits,71.0,56.0,5.9,18.0
9177,Lemony Snicket's A Series of Unfortunate Events,72.0,8.0,8,4.0
9178,Lemony Snicket's A Series of Unfortunate Events,72.0,8.0,8,4.0
9179,Lemony Snicket's A Series of Unfortunate Events,72.0,8.0,8,4.0
9180,Lemony Snicket's A Series of Unfortunate Events,72.0,8.0,8,4.0
9187,Test Drive,71.0,16.0,8.7,10.0
9188,Test Drive,71.0,16.0,8.7,10.0
9192,Pirates of the Caribbean: At World's End,61.0,5.0,7,11.0
9193,Pirates of the Caribbean: At World's End,61.0,5.0,7,11.0
9194,Pirates of the Caribbean: At World's End,61.0,5.0,7,11.0
9195,Pirates of the Caribbean: At World's End,61.0,5.0,7,11.0
9196,Pirates of the Caribbean: At World's End,61.0,5.0,7,11.0
9197,Pirates of the Caribbean: At World's End,61.0,5.0,7,11.0
9205,James Bond 007: Everything or Nothing,84.0,41.0,8.2,25.0
9206,James Bond 007: Everything or Nothing,84.0,41.0,8.2,25.0
9207,James Bond 007: Everything or Nothing,84.0,41.0,8.2,25.0
9208,James Bond 007: Everything or Nothing,84.0,41.0,8.2,25.0
9209,NBA Live 06,80.0,18.0,7.6,13.0
9210,NBA Live 06,80.0,18.0,7.6,13.0
9211,NBA Live 06,80.0,18.0,7.6,13.0
9212,NBA Live 06,80.0,18.0,7.6,13.0
9213,NBA Live 06,80.0,18.0,7.6,13.0
9214,NBA Live 06,80.0,18.0,7.6,13.0
9215,MLB 08: The Show,84.0,12.0,7.3,7.0
9216,MLB 08: The Show,84.0,12.0,7.3,7.0
9217,MLB 08: The Show,84.0,12.0,7.3,7.0
9219,Dance Dance Revolution Ultramix 2,78.0,16.0,7.1,7.0
9220,Mega Man Anniversary Collection,81.0,32.0,8.8,17.0
9221,Mega Man Anniversary Collection,81.0,32.0,8.8,17.0
9222,Mega Man Anniversary Collection,81.0,32.0,8.8,17.0
9223,Crash: Mind Over Mutant,45.0,12.0,5.8,8.0
9224,Crash: Mind Over Mutant,45.0,12.0,5.8,8.0
9225,Crash: Mind Over Mutant,45.0,12.0,5.8,8.0
9226,Crash: Mind Over Mutant,45.0,12.0,5.8,8.0
9229,How to Train Your Dragon,59.0,11.0,7,4.0
9230,How to Train Your Dragon,59.0,11.0,7,4.0
9231,How to Train Your Dragon,59.0,11.0,7,4.0
9232,How to Train Your Dragon,59.0,11.0,7,4.0
9234,Story of Seasons,76.0,39.0,8.2,54.0
9236,Harry Potter and the Goblet of Fire,69.0,20.0,6.3,13.0
9237,Harry Potter and the Goblet of Fire,69.0,20.0,6.3,13.0
9238,Harry Potter and the Goblet of Fire,69.0,20.0,6.3,13.0
9239,Harry Potter and the Goblet of Fire,69.0,20.0,6.3,13.0
9240,Harry Potter and the Goblet of Fire,69.0,20.0,6.3,13.0
9241,Harry Potter and the Goblet of Fire,69.0,20.0,6.3,13.0
9242,Harry Potter and the Goblet of Fire,69.0,20.0,6.3,13.0
9243,Thrillville: Off the Rails,70.0,11.0,1.7,30.0
9244,Thrillville: Off the Rails,70.0,11.0,1.7,30.0
9245,Thrillville: Off the Rails,70.0,11.0,1.7,30.0
9246,Thrillville: Off the Rails,70.0,11.0,1.7,30.0
9247,Thrillville: Off the Rails,70.0,11.0,1.7,30.0
9253,Mega Man X6,65.0,14.0,6.8,44.0
9254,BloodRayne,75.0,18.0,8.5,26.0
9255,BloodRayne,75.0,18.0,8.5,26.0
9256,BloodRayne,75.0,18.0,8.5,26.0
9257,BloodRayne,75.0,18.0,8.5,26.0
9259,Castlevania: Curse of Darkness,70.0,30.0,7.5,46.0
9260,Castlevania: Curse of Darkness,70.0,30.0,7.5,46.0
9265,LEGO Rock Band,75.0,36.0,7.6,18.0
9266,LEGO Rock Band,75.0,36.0,7.6,18.0
9267,LEGO Rock Band,75.0,36.0,7.6,18.0
9268,LEGO Rock Band,75.0,36.0,7.6,18.0
9270,Black,77.0,65.0,8,51.0
9271,Black,77.0,65.0,8,51.0
9273,Spec Ops: The Line,76.0,59.0,8.2,319.0
9274,Spec Ops: The Line,76.0,59.0,8.2,319.0
9275,Spec Ops: The Line,76.0,59.0,8.2,319.0
9277,Paper Mario: Color Splash,75.0,72.0,6.8,208.0
9278,Valkyrie Profile: Covenant of the Plume,74.0,35.0,6.8,12.0
9279,Vanquish,84.0,70.0,8.4,182.0
9280,Vanquish,84.0,70.0,8.4,182.0
9281,Vanquish,84.0,70.0,8.4,182.0
9283,TRON: Evolution,58.0,47.0,6.2,28.0
9284,TRON: Evolution,58.0,47.0,6.2,28.0
9285,TRON: Evolution,58.0,47.0,6.2,28.0
9287,Pirates of the Caribbean: At World's End,54.0,10.0,7,10.0
9288,Pirates of the Caribbean: At World's End,54.0,10.0,7,10.0
9289,Pirates of the Caribbean: At World's End,54.0,10.0,7,10.0
9290,Pirates of the Caribbean: At World's End,54.0,10.0,7,10.0
9291,Pirates of the Caribbean: At World's End,54.0,10.0,7,10.0
9292,Pirates of the Caribbean: At World's End,54.0,10.0,7,10.0
9293,Mega Man Legends 2,76.0,10.0,8.8,29.0
9295,Blazing Angels: Squadrons of WWII,66.0,58.0,7.9,53.0
9296,Blazing Angels: Squadrons of WWII,66.0,58.0,7.9,53.0
9297,Blazing Angels: Squadrons of WWII,66.0,58.0,7.9,53.0
9298,Blazing Angels: Squadrons of WWII,66.0,58.0,7.9,53.0
9299,Blazing Angels: Squadrons of WWII,66.0,58.0,7.9,53.0
9303,Attack on Titan: Humanity in Chains,46.0,22.0,4.5,34.0
9304,The Suffering,77.0,47.0,8.9,40.0
9305,The Suffering,77.0,47.0,8.9,40.0
9306,The Suffering,77.0,47.0,8.9,40.0
9314,Zone of the Enders: The 2nd Runner,82.0,33.0,8.9,65.0
9315,Just Dance 2014,75.0,4.0,5.5,51.0
9316,Just Dance 2014,75.0,4.0,5.5,51.0
9319,NFL GameDay 2004,65.0,25.0,8.7,6.0
9320,Condemned: Criminal Origins,81.0,72.0,8.2,146.0
9321,Condemned: Criminal Origins,81.0,72.0,8.2,146.0
9328,Crash of the Titans,70.0,12.0,5.9,48.0
9329,Crash of the Titans,70.0,12.0,5.9,48.0
9330,Crash of the Titans,70.0,12.0,5.9,48.0
9331,Crash of the Titans,70.0,12.0,5.9,48.0
9332,EA Sports UFC 2,76.0,42.0,6,77.0
9333,EA Sports UFC 2,76.0,42.0,6,77.0
9337,Tom Clancy's Rainbow Six: Lockdown,74.0,39.0,6.6,28.0
9338,Tom Clancy's Rainbow Six: Lockdown,74.0,39.0,6.6,28.0
9339,Tom Clancy's Rainbow Six: Lockdown,74.0,39.0,6.6,28.0
9340,Tom Clancy's Rainbow Six: Lockdown,74.0,39.0,6.6,28.0
9342,TimeShift,70.0,58.0,7.9,63.0
9343,TimeShift,70.0,58.0,7.9,63.0
9344,TimeShift,70.0,58.0,7.9,63.0
9348,Farming Simulator 17,69.0,17.0,8.7,12.0
9349,Farming Simulator 17,69.0,17.0,8.7,12.0
9350,Farming Simulator 17,69.0,17.0,8.7,12.0
9352,Castlevania: The Dracula X Chronicles,80.0,43.0,7.8,62.0
9354,Tom Clancy's HAWX 2,70.0,30.0,6.8,19.0
9355,Tom Clancy's HAWX 2,70.0,30.0,6.8,19.0
9356,Tom Clancy's HAWX 2,70.0,30.0,6.8,19.0
9357,Tom Clancy's HAWX 2,70.0,30.0,6.8,19.0
9361,X-Men: The Official Game,52.0,44.0,7.5,20.0
9362,X-Men: The Official Game,52.0,44.0,7.5,20.0
9363,X-Men: The Official Game,52.0,44.0,7.5,20.0
9364,X-Men: The Official Game,52.0,44.0,7.5,20.0
9365,X-Men: The Official Game,52.0,44.0,7.5,20.0
9366,X-Men: The Official Game,52.0,44.0,7.5,20.0
9367,X-Men: The Official Game,52.0,44.0,7.5,20.0
9368,Terraria,81.0,12.0,7.9,70.0
9369,Terraria,81.0,12.0,7.9,70.0
9370,Terraria,81.0,12.0,7.9,70.0
9371,Terraria,81.0,12.0,7.9,70.0
9372,Terraria,81.0,12.0,7.9,70.0
9373,LEGO Dimensions,80.0,12.0,6.9,27.0
9374,LEGO Dimensions,80.0,12.0,6.9,27.0
9376,300: March to Glory,55.0,31.0,7.1,14.0
9377,Marvel Super Hero Squad,61.0,4.0,2.8,4.0
9378,Marvel Super Hero Squad,61.0,4.0,2.8,4.0
9380,NHL 15,59.0,22.0,3.2,180.0
9381,NHL 15,59.0,22.0,3.2,180.0
9383,Tom Clancy's The Division,79.0,33.0,5.8,1188.0
9384,Tom Clancy's The Division,79.0,33.0,5.8,1188.0
9385,Tom Clancy's The Division,79.0,33.0,5.8,1188.0
9389,Green Day: Rock Band,76.0,41.0,6.3,24.0
9390,Green Day: Rock Band,76.0,41.0,6.3,24.0
9391,Green Day: Rock Band,76.0,41.0,6.3,24.0
9400,F1 2014,62.0,19.0,4.1,28.0
9401,F1 2014,62.0,19.0,4.1,28.0
9402,F1 2014,62.0,19.0,4.1,28.0
9405,Call of Duty: Black Ops II,81.0,31.0,6.9,228.0
9406,Call of Duty: Black Ops II,81.0,31.0,6.9,228.0
9407,Call of Duty: Black Ops II,81.0,31.0,6.9,228.0
9408,Call of Duty: Black Ops II,81.0,31.0,6.9,228.0
9412,BioShock,96.0,44.0,8.5,3606.0
9413,BioShock,96.0,44.0,8.5,3606.0
9414,BioShock,96.0,44.0,8.5,3606.0
9415,The Terminator: Dawn of Fate,58.0,17.0,5.7,18.0
9416,The Terminator: Dawn of Fate,58.0,17.0,5.7,18.0
9421,Medal of Honor Heroes 2,73.0,37.0,7.6,82.0
9422,Medal of Honor Heroes 2,73.0,37.0,7.6,82.0
9423,Top Spin 4,84.0,54.0,8.2,70.0
9424,Top Spin 4,84.0,54.0,8.2,70.0
9425,Top Spin 4,84.0,54.0,8.2,70.0
9431,Armored Core 2: Another Age,75.0,16.0,8.8,30.0
9435,Mortal Kombat: Deadly Alliance,81.0,20.0,8.7,43.0
9436,Mortal Kombat: Deadly Alliance,81.0,20.0,8.7,43.0
9437,Mortal Kombat: Deadly Alliance,81.0,20.0,8.7,43.0
9438,Mortal Kombat: Deadly Alliance,81.0,20.0,8.7,43.0
9443,NiGHTS: Journey of Dreams,69.0,47.0,8.5,55.0
9456,Call of Duty: Advanced Warfare,78.0,18.0,4.5,1136.0
9457,Call of Duty: Advanced Warfare,78.0,18.0,4.5,1136.0
9458,Call of Duty: Advanced Warfare,78.0,18.0,4.5,1136.0
9463,Disney's Tarzan Untamed,59.0,7.0,7.1,7.0
9464,Disney's Tarzan Untamed,59.0,7.0,7.1,7.0
9465,WWE All Stars,75.0,51.0,6.4,36.0
9466,WWE All Stars,75.0,51.0,6.4,36.0
9467,WWE All Stars,75.0,51.0,6.4,36.0
9468,WWE All Stars,75.0,51.0,6.4,36.0
9469,Green Day: Rock Band,75.0,54.0,6.6,32.0
9470,Green Day: Rock Band,75.0,54.0,6.6,32.0
9471,Green Day: Rock Band,75.0,54.0,6.6,32.0
9473,Resistance: Burning Skies,60.0,63.0,6.8,245.0
9474,Battlefield 2: Modern Combat,77.0,54.0,7.3,79.0
9475,Battlefield 2: Modern Combat,77.0,54.0,7.3,79.0
9476,Battlefield 2: Modern Combat,77.0,54.0,7.3,79.0
9478,Knockout Kings 2001,84.0,11.0,8.5,6.0
9479,Knockout Kings 2001,84.0,11.0,8.5,6.0
9480,From Russia With Love,69.0,29.0,7.6,36.0
9481,From Russia With Love,69.0,29.0,7.6,36.0
9482,From Russia With Love,69.0,29.0,7.6,36.0
9483,From Russia With Love,69.0,29.0,7.6,36.0
9484,Fantastic Pets,66.0,11.0,7.5,4.0
9485,BlazBlue: Continuum Shift,87.0,29.0,8,65.0
9486,BlazBlue: Continuum Shift,87.0,29.0,8,65.0
9487,Duke Nukem Forever,54.0,48.0,5.7,1183.0
9488,Duke Nukem Forever,54.0,48.0,5.7,1183.0
9489,Duke Nukem Forever,54.0,48.0,5.7,1183.0
9491,Minority Report: Everybody Runs,50.0,26.0,5,14.0
9492,Minority Report: Everybody Runs,50.0,26.0,5,14.0
9493,Minority Report: Everybody Runs,50.0,26.0,5,14.0
9494,Minority Report: Everybody Runs,50.0,26.0,5,14.0
9495,Katamari Forever,74.0,51.0,8.1,50.0
9497,NFL GameDay 2002,62.0,10.0,8.8,4.0
9498,NFL GameDay 2002,62.0,10.0,8.8,4.0
9500,Spider-Man: Web of Shadows,68.0,57.0,8.6,87.0
9501,Spider-Man: Web of Shadows,68.0,57.0,8.6,87.0
9502,Spider-Man: Web of Shadows,68.0,57.0,8.6,87.0
9503,Spider-Man: Web of Shadows,68.0,57.0,8.6,87.0
9504,Spider-Man: Web of Shadows,68.0,57.0,8.6,87.0
9505,Naughty Bear,43.0,51.0,5.6,70.0
9506,Naughty Bear,43.0,51.0,5.6,70.0
9508,Tak and the Power of Juju,71.0,16.0,8.2,9.0
9509,Tak and the Power of Juju,71.0,16.0,8.2,9.0
9510,Tak and the Power of Juju,71.0,16.0,8.2,9.0
9511,Six Flags Fun Park,43.0,7.0,7.1,7.0
9513,Beowulf: The Game,51.0,23.0,4.7,30.0
9514,Beowulf: The Game,51.0,23.0,4.7,30.0
9515,Beowulf: The Game,51.0,23.0,4.7,30.0
9516,NBA Jam,79.0,43.0,8.5,20.0
9517,NBA Jam,79.0,43.0,8.5,20.0
9518,NBA Jam,79.0,43.0,8.5,20.0
9519,NBA Jam,79.0,43.0,8.5,20.0
9520,Rune Factory 3: A Fantasy Harvest Moon,77.0,10.0,8.6,46.0
9526,Tales of Zestiria,72.0,59.0,6.8,315.0
9531,Defender,73.0,24.0,7.8,6.0
9532,Defender,73.0,24.0,7.8,6.0
9533,Defender,73.0,24.0,7.8,6.0
9534,Defender,73.0,24.0,7.8,6.0
9535,Defender,73.0,24.0,7.8,6.0
9541,Gauntlet: Seven Sorrows,59.0,38.0,5.7,20.0
9542,Gauntlet: Seven Sorrows,59.0,38.0,5.7,20.0
9543,Harry Potter: Quidditch World Cup,68.0,16.0,8.5,10.0
9544,Harry Potter: Quidditch World Cup,68.0,16.0,8.5,10.0
9545,Harry Potter: Quidditch World Cup,68.0,16.0,8.5,10.0
9546,Harry Potter: Quidditch World Cup,68.0,16.0,8.5,10.0
9549,Overlord,76.0,47.0,8.3,70.0
9550,Overlord,76.0,47.0,8.3,70.0
9551,The Chronicles of Narnia: Prince Caspian,67.0,6.0,7,8.0
9552,The Chronicles of Narnia: Prince Caspian,67.0,6.0,7,8.0
9553,The Chronicles of Narnia: Prince Caspian,67.0,6.0,7,8.0
9557,Life is Strange,85.0,23.0,8.6,672.0
9558,Life is Strange,85.0,23.0,8.6,672.0
9560,Battalion Wars,76.0,43.0,8.8,18.0
9568,The Wonderful 101,78.0,75.0,8.5,495.0
9573,Asura's Wrath,71.0,39.0,7.4,169.0
9574,Asura's Wrath,71.0,39.0,7.4,169.0
9584,18 Wheeler: American Pro Trucker,61.0,11.0,5.7,18.0
9585,18 Wheeler: American Pro Trucker,61.0,11.0,5.7,18.0
9586,18 Wheeler: American Pro Trucker,61.0,11.0,5.7,18.0
9589,Atari Anthology,66.0,12.0,4.3,6.0
9590,Atari Anthology,66.0,12.0,4.3,6.0
9591,FIFA 14,87.0,6.0,4.6,441.0
9592,FIFA 14,87.0,6.0,4.6,441.0
9593,FIFA 14,87.0,6.0,4.6,441.0
9594,FIFA 14,87.0,6.0,4.6,441.0
9597,MLB 2006,81.0,32.0,9,21.0
9598,Ragnarok Odyssey,66.0,21.0,7.8,111.0
9600,The Gunstringer,77.0,60.0,8.1,40.0
9602,Marvel: Ultimate Alliance,73.0,31.0,7.3,29.0
9603,Marvel: Ultimate Alliance,73.0,31.0,7.3,29.0
9604,Marvel: Ultimate Alliance,73.0,31.0,7.3,29.0
9605,Marvel: Ultimate Alliance,73.0,31.0,7.3,29.0
9606,Marvel: Ultimate Alliance,73.0,31.0,7.3,29.0
9607,Marvel: Ultimate Alliance,73.0,31.0,7.3,29.0
9608,Marvel: Ultimate Alliance,73.0,31.0,7.3,29.0
9615,MX vs. ATV Unleashed,80.0,21.0,8.3,13.0
9616,MX vs. ATV Unleashed,80.0,21.0,8.3,13.0
9617,MX vs. ATV Unleashed,80.0,21.0,8.3,13.0
9618,FIFA Soccer 13,86.0,7.0,6.6,286.0
9619,FIFA Soccer 13,86.0,7.0,6.6,286.0
9620,FIFA Soccer 13,86.0,7.0,6.6,286.0
9621,FIFA Soccer 13,86.0,7.0,6.6,286.0
9622,FIFA Soccer 13,86.0,7.0,6.6,286.0
9623,Rampage: Total Destruction,57.0,24.0,6.7,6.0
9624,Rampage: Total Destruction,57.0,24.0,6.7,6.0
9625,Rampage: Total Destruction,57.0,24.0,6.7,6.0
9627,The Urbz: Sims in the City,73.0,19.0,8.4,16.0
9628,The Urbz: Sims in the City,73.0,19.0,8.4,16.0
9629,The Urbz: Sims in the City,73.0,19.0,8.4,16.0
9630,The Urbz: Sims in the City,73.0,19.0,8.4,16.0
9640,Mafia II,77.0,46.0,7.9,1238.0
9641,Mafia II,77.0,46.0,7.9,1238.0
9642,Mafia II,77.0,46.0,7.9,1238.0
9649,NBA Live 2002,76.0,15.0,7.5,6.0
9650,NBA Live 2002,76.0,15.0,7.5,6.0
9651,Sega Superstars Tennis,67.0,31.0,7.4,7.0
9652,Sega Superstars Tennis,67.0,31.0,7.4,7.0
9653,Sega Superstars Tennis,67.0,31.0,7.4,7.0
9654,Sega Superstars Tennis,67.0,31.0,7.4,7.0
9655,Sega Superstars Tennis,67.0,31.0,7.4,7.0
9656,Spore Hero,61.0,23.0,7.1,36.0
9659,I-Ninja,73.0,39.0,8.3,22.0
9660,I-Ninja,73.0,39.0,8.3,22.0
9661,I-Ninja,73.0,39.0,8.3,22.0
9664,Ghostbusters: The Video Game,55.0,17.0,6,7.0
9665,Ghostbusters: The Video Game,55.0,17.0,6,7.0
9666,Ghostbusters: The Video Game,55.0,17.0,6,7.0
9667,Ghostbusters: The Video Game,55.0,17.0,6,7.0
9668,Ghostbusters: The Video Game,55.0,17.0,6,7.0
9669,Ghostbusters: The Video Game,55.0,17.0,6,7.0
9670,Ghostbusters: The Video Game,55.0,17.0,6,7.0
9674,Call of Duty: Finest Hour,74.0,31.0,8.9,13.0
9675,Call of Duty: Finest Hour,74.0,31.0,8.9,13.0
9676,Call of Duty: Finest Hour,74.0,31.0,8.9,13.0
9677,Naruto: Path of the Ninja,57.0,18.0,7.2,9.0
9680,Castlevania: Portrait of Ruin,85.0,51.0,8.3,87.0
9681,Suzuki TT Superbikes,71.0,7.0,8.5,8.0
9682,Rumble Roses,66.0,44.0,8.5,20.0
9684,Tomb Raider: Anniversary,77.0,33.0,8.3,39.0
9685,Tomb Raider: Anniversary,77.0,33.0,8.3,39.0
9686,Tomb Raider: Anniversary,77.0,33.0,8.3,39.0
9687,Tomb Raider: Anniversary,77.0,33.0,8.3,39.0
9688,Sherlock Holmes: The Mystery of the Mummy,57.0,8.0,3.1,9.0
9689,Fantastic Four: Rise of the Silver Surfer,36.0,7.0,6.4,17.0
9690,Fantastic Four: Rise of the Silver Surfer,36.0,7.0,6.4,17.0
9691,Fantastic Four: Rise of the Silver Surfer,36.0,7.0,6.4,17.0
9692,Fantastic Four: Rise of the Silver Surfer,36.0,7.0,6.4,17.0
9693,Fantastic Four: Rise of the Silver Surfer,36.0,7.0,6.4,17.0
9694,Ultimate Spider-Man,77.0,53.0,7.4,20.0
9695,Ultimate Spider-Man,77.0,53.0,7.4,20.0
9696,Ultimate Spider-Man,77.0,53.0,7.4,20.0
9697,Ultimate Spider-Man,77.0,53.0,7.4,20.0
9698,Ultimate Spider-Man,77.0,53.0,7.4,20.0
9700,Juiced 2: Hot Import Nights,66.0,4.0,6.7,10.0
9701,Juiced 2: Hot Import Nights,66.0,4.0,6.7,10.0
9702,Juiced 2: Hot Import Nights,66.0,4.0,6.7,10.0
9708,LEGO The Lord of the Rings,61.0,4.0,7.6,10.0
