,name,critic_score,critic_count,user_score,user_count
11356,FIFA Street 2,63.0,30.0,7.1,9.0
11357,Smart Bomb,45.0,19.0,5.4,5.0
11359,Shining Force: Resurrection of the Dark Dragon,77.0,20.0,8.8,15.0
11360,Shining Soul II,74.0,18.0,8.3,9.0
11363,The Golf Club,66.0,11.0,6.3,67.0
11364,Hello Kitty: Roller Rescue,64.0,14.0,6.8,6.0
11366,Metal Slug Advance,79.0,32.0,8.3,14.0
11367,Pac-Man World Rally,57.0,10.0,7.8,4.0
11369,Blazing Angels: Squadrons of WWII,69.0,19.0,6.8,4.0
11370,God Eater Resurrection,70.0,18.0,7.8,44.0
11372,NHL 2K7,78.0,51.0,7.9,166.0
11379,Miami Nights: Singles in the City,48.0,6.0,7.1,7.0
11380,Shovel Knight,90.0,18.0,7.6,312.0
11382,Strider 2,69.0,15.0,8.1,11.0
11385,Invizimals: The Alliance,69.0,16.0,6.8,10.0
11388,Death Jr. and the Science Fair of Doom,47.0,23.0,7.5,6.0
11390,Shin Megami Tensei: Digital Devil Saga 2,82.0,38.0,7.9,38.0
11391,Pro Evolution Soccer 2013,80.0,8.0,6.9,182.0
11398,Battleborn,69.0,34.0,6.9,400.0
11400,Agatha Christie: Evil Under the Sun,46.0,6.0,7.3,6.0
11411,Don King Boxing,71.0,4.0,7.8,5.0
11413,Grand Prix Challenge,76.0,9.0,9.2,9.0
11416,FIFA Soccer 2005,75.0,4.0,7.8,5.0
11418,ShellShock 2: Blood Trails,35.0,18.0,4.8,27.0
11420,Mega Man Legacy Collection,77.0,22.0,6.1,55.0
11421,Knights Contract,51.0,37.0,6,8.0
11423,NHL 06,78.0,18.0,9.3,7.0
11428,State of Emergency 2,44.0,36.0,5.8,15.0
11433,Fatal Frame III: The Tormented,78.0,46.0,8.9,58.0
11435,Seven Samurai 20XX,52.0,31.0,7,6.0
11437,Adventure Time: The Secret of the Nameless Kingdom,65.0,5.0,5.6,8.0
11438,Risen 3: Titan Lords,36.0,8.0,3.7,77.0
11442,Tornado Outbreak,62.0,12.0,8,6.0
11443,Ninjabread Man,20.0,6.0,1.7,52.0
11444,Tom Clancy's Splinter Cell: Pandora Tomorrow,78.0,25.0,8,11.0
11446,Battlefield 2,91.0,55.0,8.4,837.0
11448,Swingerz Golf,72.0,11.0,9.3,4.0
11451,Titanfall 2,85.0,27.0,8,488.0
11452,Persona 4: Arena Ultimax,85.0,15.0,7.4,35.0
11453,Supremacy MMA,49.0,17.0,6.2,11.0
11455,The King of Fighters 2006,66.0,23.0,8.6,17.0
11457,Nobunaga's Ambition: Rise to Power,70.0,7.0,8.8,6.0
11458,FIFA Soccer 2003,86.0,12.0,7.8,10.0
11463,Major League Baseball 2K11,74.0,5.0,5.9,16.0
11469,The Italian Job,54.0,22.0,5.8,5.0
11470,Smuggler's Run: Warzones,79.0,23.0,6.9,11.0
11471,SafeCracker: The Ultimate Puzzle Adventure,56.0,7.0,7.8,4.0
11472,Warriors Orochi 3 Hyper,64.0,18.0,7.4,31.0
11474,NBA 10: The Inside,69.0,13.0,3,13.0
11481,PAC-MAN and the Ghostly Adventures,51.0,6.0,3.1,7.0
11485,Space Channel 5 Special Edition,79.0,16.0,8.6,10.0
11486,The Legend of Alon D'ar,43.0,14.0,6.7,10.0
11491,Big Mutha Truckers,63.0,5.0,8.2,6.0
11495,Super Robot Taisen OG Saga: Endless Frontier,73.0,22.0,9,22.0
11496,Sniper: Ghost Warrior 2,52.0,24.0,5.8,320.0
11497,Samurai Shodown Sen,46.0,33.0,5.2,12.0
11506,Samurai Western,58.0,34.0,7.6,5.0
11507,Looney Tunes: Acme Arsenal,40.0,15.0,6.8,13.0
11508,Line Rider 2: Unbound,59.0,23.0,5.6,5.0
11510,Harry Potter and the Sorcerer's Stone,62.0,11.0,8.3,6.0
11511,High Heat Major League Baseball 2004,83.0,14.0,8.4,8.0
11512,TimeSplitters: Future Perfect,82.0,32.0,9.1,41.0
11517,"Warhammer 40,000: Dawn of War II - Retribution",80.0,52.0,7.8,235.0
11526,Incredible Crisis,80.0,11.0,7.5,11.0
11530,The King of Fighters EX2: Howling Blood,80.0,10.0,9.1,10.0
11537,Ice Age 2: The Meltdown,66.0,9.0,7.8,5.0
11547,Knights Contract,49.0,41.0,5.6,16.0
11549,Hidden Invasion,39.0,4.0,5.8,4.0
11553,Superman: Shadow of Apokolips,66.0,7.0,7.3,8.0
11555,Armored Core 3 Portable,43.0,6.0,6.7,6.0
11556,PAC-MAN and the Ghostly Adventures,49.0,7.0,5.1,13.0
11560,Batman: Dark Tomorrow,29.0,14.0,3.2,19.0
11562,Crush,83.0,41.0,9,21.0
11565,The First Templar,57.0,19.0,5.8,60.0
11572,Earth Defense Force 2017,69.0,55.0,7.7,60.0
11573,Tomb Raider: Legend,78.0,6.0,7.8,8.0
11575,RoadKill,68.0,23.0,7.4,5.0
11577,Game of Thrones,58.0,23.0,6.5,345.0
11578,From Russia With Love,61.0,33.0,6.9,12.0
11582,Lost Dimension,72.0,28.0,8.3,35.0
11584,Resident Evil 6,60.0,19.0,6.7,94.0
11586,Assassin's Creed: Rogue,74.0,25.0,7.5,362.0
11587,Taz Wanted,61.0,5.0,7,5.0
11590,Tomb Raider: Underworld,80.0,20.0,7.7,272.0
11594,Evolution Worlds,63.0,20.0,8,10.0
11595,Far Cry Vengeance,38.0,23.0,5.3,53.0
11597,Code Lyoko: Fall of X.A.N.A.,51.0,11.0,6.3,4.0
11598,Worms: A Space Oddity,64.0,26.0,4.3,13.0
11602,MLB Front Office Manager,49.0,8.0,6.5,8.0
11605,X Rebirth,33.0,24.0,3.3,1340.0
11610,Song of the Deep,69.0,41.0,7.3,30.0
11614,World Series of Poker 2008: Battle for the Bracelets,74.0,10.0,6.7,6.0
11618,Super Monkey Ball Adventure,56.0,23.0,5.9,7.0
11626,Worms: Open Warfare,64.0,24.0,7,16.0
11628,Gadget Racers,67.0,10.0,7.4,7.0
11629,Phantasy Star Online Episode III: C.A.R.D. Revolution,71.0,24.0,8.2,13.0
11630,Assassin's Creed The Ezio Collection,74.0,13.0,7.6,24.0
11636,Ultimate Ghosts 'n Goblins,72.0,49.0,7.7,18.0
11637,Samurai Warriors 2,52.0,30.0,8.7,18.0
11638,TrackMania DS,75.0,38.0,6.9,12.0
11644,Silent Hunter III,90.0,23.0,7.9,95.0
11645,Alien Syndrome,51.0,20.0,6,9.0
11649,Endgame,57.0,12.0,6.8,5.0
11650,The Dukes of Hazzard: Return of the General Lee,49.0,18.0,7,4.0
11658,WWE Crush Hour,55.0,14.0,7,5.0
11659,Metal Gear Solid V: The Phantom Pain,91.0,13.0,7.7,1963.0
11665,NHL Hitz 20-03,82.0,12.0,8.4,5.0
11668,C.O.P.: The Recruit,55.0,38.0,7.5,13.0
11670,Urban Reign,60.0,44.0,8.2,26.0
11674,Soul Bubbles,78.0,33.0,8,22.0
11675,Resident Evil 3: Nemesis,62.0,14.0,8.3,44.0
11676,All-Star Baseball 2004,80.0,14.0,9.2,5.0
11677,Bangai-O Spirits,83.0,38.0,8.1,27.0
11678,Valentino Rossi: The Game,75.0,19.0,8,50.0
11682,Samurai Warriors Chronicles 3,63.0,13.0,6.1,10.0
11685,Lost in Blue: Shipwrecked,54.0,11.0,6,6.0
11688,Madden NFL 08,75.0,4.0,7,7.0
11694,Stuart Little 3: Big Photo Adventure,71.0,5.0,7.7,7.0
11701,Infernal: Hell's Vengeance,35.0,23.0,5.3,10.0
11702,Pitfall: The Lost Expedition,73.0,25.0,8.6,8.0
11706,Duke Nukem: Land of the Babes,37.0,7.0,6.8,20.0
11712,Puchi Puchi Virus,73.0,17.0,4.2,5.0
11714,Need For Speed: Undercover,65.0,18.0,4.9,231.0
11716,Need for Speed: Most Wanted,82.0,19.0,8.5,525.0
11726,Zero Escape: Zero Time Dilemma,81.0,18.0,8.5,72.0
11727,Stella Deus: The Gate of Eternity,75.0,31.0,8,9.0
11728,Vietcong: Purple Haze,57.0,32.0,8.4,11.0
11729,Conflict: Desert Storm,62.0,19.0,8.4,13.0
11734,P.T.O. IV: Pacific Theater of Operations,71.0,12.0,6.6,5.0
11740,Elebits: The Adventures of Kai and Zero,75.0,15.0,8.3,4.0
11743,Far Cry Instincts Evolution,78.0,15.0,6.3,32.0
11746,Rayman Origins,86.0,11.0,8.4,337.0
11747,Medal of Honor: Underground,46.0,5.0,1.7,11.0
11750,Cosmic Family,54.0,6.0,5.7,6.0
11754,Dynasty Warriors 3,70.0,11.0,8.9,20.0
11757,Jimmie Johnson's Anything With an Engine,67.0,5.0,6.8,4.0
11758,MTV Music Generator 3: This Is the Remix,79.0,26.0,5.4,10.0
11762,Grand Ages: Medieval,64.0,10.0,7.1,12.0
11767,In The Groove,72.0,14.0,9,13.0
11768,The Legend of Kage 2,70.0,21.0,6.3,4.0
11771,Baroque,50.0,22.0,8.1,24.0
11772,Lost Dimension,71.0,18.0,7.3,27.0
11777,Magic Pengel: The Quest for Color,74.0,24.0,7.5,12.0
11788,Agatha Christie: And Then There Were None,50.0,23.0,6.2,12.0
11792,Futurama,59.0,22.0,6.6,14.0
11794,The History Channel: Battle for the Pacific,36.0,7.0,2.4,15.0
11796,Rayman 3: Hoodlum Havoc,75.0,13.0,7.9,8.0
11798,Superman Returns,33.0,8.0,4.9,13.0
11800,Super Ghouls 'n Ghosts,78.0,19.0,8.8,4.0
11803,Legend of the Guardians: The Owls of Ga'Hoole,60.0,13.0,8,5.0
11806,Need for Speed Underground 2,82.0,31.0,8.5,407.0
11809,Gladius,82.0,19.0,8.8,12.0
11810,The Hustle: Detroit Streets,51.0,11.0,5.3,4.0
11814,Blood Drive,47.0,11.0,7,5.0
11818,Escape Dead Island,40.0,25.0,3.5,51.0
11819,Torchlight,83.0,57.0,8,794.0
11820,Pac-Man World 3,61.0,9.0,6,4.0
11821,Rogue Trooper: Quartz Zone Massacre,70.0,14.0,8.2,5.0
11829,Damage Inc.: Pacific Squadron WWII,49.0,24.0,5.5,6.0
11838,F.E.A.R. 2: Project Origin,79.0,49.0,7.8,520.0
11841,Godai: Elemental Force,27.0,10.0,3.8,19.0
11843,Still Life,70.0,29.0,8.2,5.0
11844,Big Mutha Truckers 2,50.0,31.0,3.4,5.0
11850,I-Ninja,75.0,18.0,8.4,8.0
11853,The Lord of the Rings: The Battle for Middle-Earth,82.0,42.0,8.6,199.0
11854,Kessen III,73.0,26.0,8.1,20.0
11857,The King of Fighters Collection: The Orochi Saga,61.0,16.0,7,9.0
11859,Aero Elite: Combat Academy,64.0,18.0,7,8.0
11861,Wrath Unleashed,64.0,25.0,6,6.0
11863,Divinity II: Ego Draconis,72.0,43.0,7.7,125.0
11865,Commandos 2: Men of Courage,67.0,12.0,8.4,5.0
11866,Emergency 2012,61.0,9.0,6.2,12.0
11870,Overlord: Minions,58.0,22.0,5.5,4.0
11873,Fairy Fencer F: Advent Dark Force,71.0,21.0,6.2,34.0
11883,Alvin and the Chipmunks,33.0,5.0,4.5,6.0
11884,Hearts of Iron III,77.0,23.0,7.1,233.0
11887,Kengo: Legend of The 9,38.0,18.0,4.1,14.0
11888,Romance of the Three Kingdoms XI,69.0,10.0,8.4,8.0
11889,Hammerin' Hero,73.0,19.0,7.3,8.0
11892,Dark Souls III,89.0,56.0,8.6,1848.0
11897,TMNT: Mutant Melee,44.0,16.0,2.8,4.0
11898,Combat: Task Force 121,44.0,9.0,8.5,4.0
11905,Stacked with Daniel Negreanu,63.0,23.0,5.3,7.0
11910,Circus Maximus: Chariot Wars,67.0,26.0,5,4.0
11918,Serious Sam: Next Encounter,65.0,27.0,7.8,17.0
11921,Tom Clancy's Ghost Recon 2,54.0,10.0,1.4,11.0
11927,Monster Racers,70.0,5.0,9,5.0
11934,Speed Zone,37.0,14.0,3.8,11.0
11938,James Cameron's Dark Angel,47.0,17.0,8.3,6.0
11940,Aqua Teen Hunger Force: Zombie Ninja Pro-Am,37.0,19.0,5.9,10.0
11951,Operation Darkness,46.0,22.0,7,21.0
11954,Galerians: Ash,50.0,22.0,7.9,11.0
11957,R-Type Command,69.0,29.0,6.5,6.0
11961,Haunting Ground,67.0,33.0,8.8,44.0
11964,Grand Kingdom,78.0,33.0,8.1,63.0
11965,Robocalypse,78.0,15.0,8.6,18.0
11968,Homie Rollerz,23.0,9.0,2.4,12.0
11972,Escape Dead Island,32.0,12.0,3.8,74.0
11973,Tom Clancy's Splinter Cell: Chaos Theory,50.0,22.0,7,25.0
11981,Romance of the Three Kingdoms IX,74.0,17.0,8.9,10.0
11982,Second Sight,75.0,46.0,8,6.0
11991,Operation Flashpoint: Red River,67.0,25.0,4.9,103.0
11993,Vanguard Bandits,62.0,5.0,7.4,15.0
11994,MLB Front Office Manager,47.0,13.0,4.6,10.0
11997,Child of Light,83.0,14.0,7.8,108.0
12001,Silent Hill: Origins,70.0,21.0,7.4,59.0
12011,Harry Potter and the Sorcerer's Stone,59.0,11.0,6,5.0
12025,Damnation,36.0,39.0,5.6,50.0
12026,Samurai Warriors,71.0,20.0,9,5.0
12030,FIFA Soccer 2004,83.0,17.0,6.2,12.0
12032,Record of Agarest War,67.0,7.0,6.8,34.0
12033,SNK Arcade Classics Vol. 1,73.0,18.0,8,4.0
12034,Dave Mirra BMX Challenge,32.0,11.0,4.6,10.0
12035,Rayman 3: Hoodlum Havoc,77.0,24.0,8.3,21.0
12038,The Guy Game,47.0,20.0,5.4,7.0
12043,Ghost in the Shell: Stand Alone Complex,61.0,23.0,7.4,14.0
12045,Open Season,49.0,5.0,5.6,7.0
12051,Crimson Sea 2,75.0,27.0,8.3,6.0
12052,Tokyo Twilight Ghost Hunters,63.0,12.0,7,16.0
12057,Earth Defense Force 2: Invaders from Planet Space,72.0,20.0,8.5,22.0
12058,Digimon World Championship,49.0,6.0,6.5,13.0
12060,RayStorm,79.0,7.0,7.8,4.0
12062,Dynasty Warriors 8: Empires,58.0,10.0,6.8,15.0
12067,Catwoman,47.0,24.0,6.1,7.0
12068,Colosseum: Road to Freedom,56.0,35.0,8.3,17.0
12070,Football Manager 2010,87.0,33.0,9,262.0
12071,Target: Terror,33.0,19.0,2.7,16.0
12072,Mugen Souls Z,57.0,26.0,6.4,56.0
12073,BeatMania,67.0,30.0,8.9,11.0
12079,Silpheed: The Lost Planet,72.0,12.0,7.5,4.0
12081,Real Time Conflict: Shogun Empires,35.0,6.0,5.6,11.0
12082,Spartan: Total Warrior,73.0,24.0,8.3,15.0
12083,Pitfall: The Lost Expedition,73.0,35.0,7.8,4.0
12089,River City Ransom EX,75.0,21.0,8.4,7.0
12090,Bionicle Heroes,59.0,26.0,5.9,22.0
12093,Fable: The Lost Chapters,83.0,54.0,8.7,489.0
12096,Crazy Taxi 2,82.0,18.0,8.1,29.0
12097,The Sims 2: Seasons,78.0,20.0,7.3,29.0
12108,The Testament of Sherlock Holmes,73.0,18.0,8,128.0
12110,Robot Alchemic Drive,79.0,21.0,8.2,13.0
12115,Tomb Raider: Legend,58.0,15.0,8,7.0
12116,Warhammer: Battle For Atluma,55.0,8.0,7.4,8.0
12118,Eagle Flight,72.0,31.0,7.8,22.0
12119,Operation: Vietnam,65.0,16.0,6.3,4.0
12122,Fighter Maker 2,58.0,11.0,7.8,5.0
12123,Lifeline,61.0,31.0,7.7,9.0
12125,Dragon Valor,57.0,9.0,8.3,10.0
12127,NHL 2005,75.0,18.0,5.6,5.0
12129,Microsoft Flight Simulator 2004: A Century of Flight,88.0,22.0,8.2,49.0
12132,Anubis II,19.0,5.0,2.7,28.0
12147,Inversion,56.0,23.0,5.4,43.0
12149,Ultimate Marvel vs. Capcom 3,79.0,44.0,6.2,85.0
12157,Assassin's Creed Chronicles,70.0,6.0,8,24.0
12158,Dragoneer's Aria,56.0,30.0,6,7.0
12163,N+,82.0,20.0,7.4,20.0
12166,Obscure,65.0,27.0,8.9,39.0
12167,Sega Soccer Slam,84.0,22.0,7.7,7.0
12173,Deep Labyrinth,57.0,18.0,8.8,4.0
12175,Spawn: Armageddon,61.0,19.0,7.2,9.0
12176,God Hand,73.0,48.0,7.7,165.0
12179,Legends of Wrestling II,24.0,11.0,3.7,10.0
12182,Jurassic Park: Operation Genesis,69.0,21.0,8.8,19.0
12185,RedCard 20-03,73.0,19.0,9,6.0
12187,Future Tactics: The Uprising,61.0,25.0,6,6.0
12189,Driver: Parallel Lines,69.0,31.0,4.6,17.0
12193,Top Gun,49.0,25.0,4.4,5.0
12194,Batman: Rise of Sin Tzu,63.0,12.0,6.8,4.0
12198,Dragon Ball Z: Battle of Z,53.0,17.0,5.1,44.0
12199,World Racing,56.0,14.0,8.1,8.0
12200,Resident Evil 5,86.0,30.0,7.1,597.0
12201,X-Men: The Official Game,55.0,9.0,9.3,6.0
12221,The King of Fighters 02/03,73.0,28.0,8.8,14.0
12227,Armored Core: Nine Breaker,57.0,25.0,8.2,5.0
12229,Terraria,83.0,4.0,7.9,47.0
12231,Worms 3D,69.0,23.0,7.6,19.0
12233,TRON: Evolution,57.0,11.0,6,25.0
12238,The Guided Fate Paradox,74.0,27.0,7.8,66.0
12239,Mayhem 3D,47.0,4.0,8.6,9.0
12247,WipEout HD Fury,89.0,15.0,8.4,115.0
12248,Fallout: Brotherhood of Steel,64.0,31.0,4.1,51.0
12253,"Flower, Sun, and Rain",54.0,37.0,7.1,15.0
12254,Gunstar Super Heroes,83.0,31.0,8.5,13.0
12258,Cities XL 2012,61.0,18.0,5.6,95.0
12259,Worms Forts: Under Siege,67.0,15.0,8,6.0
12264,Full Spectrum Warrior: Ten Hammers,71.0,26.0,8,5.0
12267,Natural Doctrine,60.0,7.0,7.5,29.0
12270,Prince of Persia: The Fallen King,64.0,24.0,6,9.0
12273,NHL Hitz Pro,81.0,23.0,8.8,12.0
12275,Broken Sword 5: The Serpent's Curse,72.0,14.0,7.2,23.0
12276,Alan Wake,83.0,30.0,8,1473.0
12281,Risen 3: Titan Lords,44.0,8.0,4.4,69.0
12282,Steambot Chronicles: Battle Tournament,54.0,14.0,6.3,8.0
12283,Wings of War,62.0,29.0,5,5.0
12284,187: Ride or Die,51.0,40.0,6.9,8.0
12285,RPG Maker 3,69.0,16.0,7.9,14.0
12289,Kabuki Warriors,32.0,15.0,2.5,12.0
12292,World Poker Tour,63.0,17.0,7.8,4.0
12293,Age of Empires III: The Asian Dynasties,81.0,19.0,8.5,71.0
12295,IL-2 Sturmovik: Birds of Prey,41.0,4.0,2.4,5.0
12304,NanoBreaker,51.0,38.0,6.7,11.0
12306,Bionicle,49.0,5.0,1.5,4.0
12307,GRID 2,80.0,17.0,5.7,571.0
12312,Criminal Girls: Invite Only,55.0,31.0,6.7,37.0
12313,Miami Vice: The Game,63.0,36.0,7,12.0
12314,Samurai Warriors Chronicles 3,70.0,9.0,7.9,14.0
12315,BMX XXX,60.0,15.0,5,7.0
12318,One Piece: Unlimited World Red,66.0,11.0,7.8,43.0
12319,Aggressive Inline,85.0,20.0,7.7,7.0
12322,Insecticide,55.0,23.0,7,5.0
12324,XGRA: Extreme G Racing Association,68.0,23.0,8.6,8.0
12334,Mario vs. Donkey Kong: Tipping Stars,70.0,15.0,7.5,48.0
12335,Tournament of Legends,45.0,38.0,6.9,11.0
12337,Escape from Bug Island,37.0,13.0,5,25.0
12344,Gradius Collection,76.0,44.0,8.5,4.0
12347,Fist of the North Star: Ken's Rage 2,55.0,18.0,7.1,20.0
12348,Gallop Racer 2004,70.0,15.0,8.7,12.0
12351,Mobile Suit Gundam Seed: Never Ending Tomorrow,45.0,16.0,7.8,10.0
12352,F1 2001,83.0,11.0,5.5,8.0
12359,Crimson Gem Saga,78.0,20.0,7.5,30.0
12360,Monster Tale,79.0,15.0,8,15.0
12361,Legend of the Dragon,37.0,14.0,4.8,5.0
12362,Cel Damage,67.0,12.0,6.8,11.0
12369,Mirror's Edge Catalyst,74.0,24.0,4.4,606.0
12372,Arc the Lad: End of Darkness,59.0,24.0,4.2,10.0
12374,Tom Clancy's Splinter Cell: Pandora Tomorrow,68.0,19.0,6.2,6.0
12378,Tokobot,72.0,30.0,7.3,8.0
12387,Land of the Dead: Road to Fiddler's Green,32.0,9.0,5.8,10.0
12392,Assetto Corsa,73.0,35.0,6.2,70.0
12393,NHL 2K9,65.0,11.0,5.4,19.0
12398,"Warhammer 40,000: Squad Command",57.0,21.0,7.9,16.0
12400,One Piece: Burning Blood,60.0,10.0,5.8,12.0
12401,TrackMania Turbo,76.0,12.0,7.7,27.0
12406,Zero Escape: Zero Time Dilemma,83.0,31.0,8.3,116.0
12407,Bionicle Heroes,72.0,11.0,6.4,15.0
12408,Mystic Heroes,67.0,7.0,8.6,14.0
12410,Jurassic Park III: Park Builder,65.0,5.0,8,5.0
12411,Unchained Blades ,61.0,8.0,7.5,15.0
12419,Showtime Championship Boxing,35.0,7.0,4.7,10.0
12423,Bomberman Land,55.0,14.0,7.8,4.0
12430,Steins;Gate,83.0,8.0,8.7,51.0
12431,Nights of Azure,67.0,40.0,7.6,71.0
12433,Age of Empires Online,70.0,44.0,5.6,186.0
12434,Earth Defense Force 2017 Portable,68.0,36.0,7.9,31.0
12435,Atelier Iris 2: The Azoth Of Destiny,68.0,34.0,7.8,14.0
12452,From The Abyss,59.0,9.0,8,5.0
12456,The LEGO Movie Videogame,68.0,7.0,6.8,33.0
12457,DuckTales: Remastered,76.0,10.0,7.9,100.0
12458,Giants: Citizen Kabuto,79.0,15.0,6.9,8.0
12462,MX vs. ATV Supercross,48.0,10.0,4.8,14.0
12463,Grand Kingdom,76.0,11.0,8.8,33.0
12466,LEGO Batman: The Videogame,80.0,15.0,7.8,61.0
12467,Alone in the Dark,47.0,10.0,5.4,24.0
12468,Muppets Party Cruise,61.0,11.0,8,6.0
12477,Earth Defense Force 4.1: The Shadow of New Despair,64.0,40.0,7.9,51.0
12487,Cold Fear,71.0,41.0,7.6,20.0
12492,The Technomancer,60.0,38.0,6.7,116.0
12499,Theme Park,72.0,15.0,7.6,14.0
12500,Call of Cthulhu: Dark Corners of the Earth,77.0,51.0,8.1,37.0
12502,Blur,81.0,24.0,7.4,177.0
12504,The Next BIG Thing,75.0,30.0,7.9,35.0
12512,Alien Syndrome,48.0,24.0,7.1,23.0
12513,Vexx,71.0,22.0,7.3,6.0
12519,Secret Files: Tunguska,65.0,12.0,7.6,8.0
12521,Unreal Tournament III,83.0,41.0,8,523.0
12522,Disney Sports Skateboarding,36.0,7.0,4.7,6.0
12528,Terminator 3: The Redemption,66.0,38.0,8.6,5.0
12529,Arkanoid DS,61.0,29.0,7,5.0
12530,Call of Duty 2,86.0,64.0,8.4,626.0
12531,Big Bang Mini,78.0,39.0,8.2,26.0
12536,Serious Sam II,72.0,34.0,6.7,11.0
12538,Song of the Deep,66.0,12.0,6.9,20.0
12544,Dead Rising 2: Off the Record,66.0,10.0,5.3,54.0
12545,Flipnic: Ultimate Pinball,64.0,28.0,8.1,12.0
12553,The Witcher,81.0,50.0,8.8,1116.0
12570,Coded Arms: Contagion,56.0,20.0,6.6,28.0
12573,S.T.A.L.K.E.R.: Call of Pripyat,80.0,44.0,8.7,602.0
12583,Create,54.0,7.0,6.8,9.0
12594,Commandos: Strike Force,58.0,26.0,8.5,11.0
12595,Mobile Suit Gundam: Gundam vs. Zeta Gundam,57.0,16.0,8.6,11.0
12598,Guilty Gear X: Advance Edition,67.0,14.0,5.9,10.0
12601,Warriors of the Lost Empire,52.0,6.0,7.4,12.0
12605,Devil's Third,43.0,54.0,6.5,283.0
12608,Star Trek: Tactical Assault,63.0,15.0,7,10.0
12609,Oddworld: Munch's Oddysee,44.0,15.0,2.5,4.0
12621,Broken Sword: The Shadow of the Templars,80.0,17.0,7.8,10.0
12622,Resident Evil - Code: Veronica X,62.0,16.0,8.5,32.0
12628,Trapt,60.0,36.0,7.9,14.0
12630,Lord of Magna: Maiden Heaven,68.0,16.0,7.8,36.0
12634,Worms 3D,69.0,20.0,8.4,10.0
12637,PoPoLoCrois,66.0,41.0,7.4,17.0
12638,Dragon Rage,50.0,9.0,6.4,9.0
12639,Theresia...,61.0,6.0,8,8.0
12640,Sacred 2: Fallen Angel,71.0,41.0,6.9,203.0
12642,Adventure Time: The Secret of the Nameless Kingdom,58.0,5.0,7.5,4.0
12643,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,58.0,10.0,7,5.0
12646,Jumper: Griffin's Story,29.0,16.0,3.3,30.0
12652,Tron 2.0: Killer App,69.0,36.0,4.3,4.0
12659,The Fast and the Furious,59.0,22.0,6.6,24.0
12669,Vampire Rain: Altered Species,30.0,15.0,3.5,36.0
12670,The History Channel: Battle for the Pacific,35.0,11.0,6.1,21.0
12672,Racing Gears Advance,83.0,17.0,8.9,9.0
12679,Inversion,53.0,51.0,6.5,72.0
12682,Need for Speed: Shift,83.0,22.0,5.8,387.0
12683,Mercury Meltdown,78.0,36.0,7.8,8.0
12684,Exist Archive: The Other Side of the Sky,71.0,8.0,8.3,12.0
12685,Zoo Tycoon 2,72.0,34.0,8.1,43.0
12689,Brave: A Warrior's Tale,42.0,17.0,5,4.0
12700,Fatal Frame,77.0,17.0,8.6,16.0
12701,Urban Chaos: Riot Response,73.0,35.0,7.8,24.0
12702,Tom Clancy's Ghost Recon: Advanced Warfighter,44.0,8.0,4.6,41.0
12705,Ivy the Kiwi?,74.0,30.0,7.2,12.0
12706,Resident Evil 2,59.0,15.0,8.5,31.0
12710,Catwoman,45.0,33.0,4.6,5.0
12714,Top Gun: Hard Lock,54.0,8.0,3.5,16.0
12716,Warriors Orochi 2,44.0,28.0,8.1,15.0
12717,Mana Khemia: Alchemists of Al-Revis,69.0,20.0,7.5,41.0
12720,Street Fighter V,74.0,33.0,2.9,431.0
12725,Zone of the Enders: The Fist of Mars,71.0,12.0,9,9.0
12729,MX vs. ATV Supercross Encore,42.0,8.0,4.1,9.0
12730,Gun Showdown,73.0,41.0,7.6,9.0
12734,Tiger Woods PGA Tour 08,81.0,10.0,7.6,8.0
12736,Constantine,60.0,31.0,7.1,17.0
12737,Tom Clancy's Splinter Cell: Double Agent,64.0,8.0,7.1,7.0
12742,Samurai Shodown Anthology,74.0,6.0,8.2,5.0
12743,S.T.A.L.K.E.R.: Shadow of Chernobyl,82.0,44.0,8.4,1088.0
12744,Nanostray,71.0,43.0,7.7,19.0
12749,Samurai Jack: The Shadow of Aku,59.0,21.0,8.4,10.0
12752,Tropico 5,71.0,4.0,7.2,9.0
12757,Rugby World Cup 2015,25.0,6.0,1.9,39.0
12759,Lost Kingdoms II,68.0,25.0,9.1,14.0
12760,Aggressive Inline,88.0,16.0,7.8,5.0
12761,Viewtiful Joe: Red Hot Rumble,62.0,27.0,6.9,8.0
12763,Blade Dancer: Lineage of Light,60.0,33.0,6.9,16.0
12765,X-Men: Destiny,33.0,6.0,5.6,7.0
12768,The Sims 2: University,81.0,31.0,7.8,49.0
12770,Generation of Chaos,60.0,29.0,7.7,18.0
12774,Pump It Up: Exceed,73.0,28.0,8.4,11.0
12777,Tokyo Twilight Ghost Hunters,64.0,11.0,6.4,17.0
12779,MotorStorm RC,78.0,39.0,6.8,123.0
12783,Harry Potter and the Sorcerer's Stone,65.0,11.0,7.8,76.0
12787,Scurge: Hive,70.0,29.0,8.6,5.0
12789,Remember Me,65.0,26.0,7.4,1007.0
12813,NBA Live 07,69.0,14.0,6.8,13.0
12823,Ride to Hell,19.0,14.0,1.3,433.0
12829,The Saboteur,76.0,20.0,8,236.0
12832,Hail to the Chimp,52.0,23.0,6.1,7.0
12833,Tom Clancy's Rainbow Six 3,68.0,25.0,8.2,5.0
12835,Rocket League,86.0,20.0,8.2,580.0
12843,V-Rally 3,82.0,10.0,7.4,14.0
12846,Mirror's Edge,81.0,44.0,8.1,1026.0
12847,Titan Quest,77.0,51.0,8.1,387.0
